year,week,team,opp,homeAway,spread,covered,favored
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
2024,
